-4.4197,-1.2376,0.4015
-3.8478,-0.7594,-0.1811
-1.0083,-0.0344,-0.5048
0.345,0.2171,-0.157
-0.0816,0.0907,0.0964
0.0683,-0.2119,0.0733
-0.0966,-0.2783,-0.0137
-0.232,-0.2428,-0.2194
-0.2731,-0.2413,-0.3765
-0.2081,-0.3211,-0.195
-0.1855,-0.2737,-0.2904
-0.2672,-0.1473,-0.2515
-0.2735,-0.1304,-0.1966
-0.379,-0.195,-0.3195
-0.2485,-0.1675,-0.1073
-0.2812,-0.2214,0.0557
-0.2096,-0.1655,0.0301
-0.5168,-0.1392,-0.0182
-0.2594,-0.2615,-0.0227
-0.1566,-0.2029,-0.0858
-0.1087,-0.1586,0.0056
-0.0887,-0.0967,0.0582
0.0485,-0.1721,0.1409
-0.0928,-0.1329,0.1772
0.056,-0.2072,0.0472
0.3826,-0.1269,0.1182
0.8847,-0.1752,-0.1406
0.6711,-0.059,0.1682
0.3516,-0.0422,0.0882
0.2535,0.1162,-0.2344
0.675,-0.3496,-0.1031
0.6835,-0.5807,0.0438
0.4,-0.4394,-0.0344
0.323,-0.451,-0.1483
0.2617,-0.2887,-0.0912
-0.2095,-0.085,-0.1875
-0.3581,0.0306,-0.1977
-0.4127,0.0381,-0.1634
-0.3377,-0.1371,0.1179
-0.3287,-0.1788,0.119
-0.3933,-0.2405,-0.0529
-0.3742,-0.2445,-0.0243
-0.3983,-0.1304,0.0576
-0.6158,-0.0036,0.0848
-0.566,-0.0875,0.0023
-0.3477,-0.1609,-0.0268
-0.1526,-0.1201,-0.0407
0.0661,-0.1264,-0.116
0.1936,-0.2818,-0.1332
0.4149,-0.4881,-0.1066
0.804,-0.2996,0.0495
1.0316,-0.1295,0.0791
0.5713,0.0745,0.3757
0.1537,-0.2096,0.3541
0.272,-0.2116,-0.054
0.1605,-0.028,0.1065
0.1418,0.0087,0.1785
0.1549,-0.163,0.1614
0.0319,-0.2566,0.2112
-0.4026,-0.1908,0.0378
-0.7433,0.0692,-0.197
-0.7952,0.143,-0.2782
-0.9967,0.1742,-0.3743
-0.7811,-0.1029,-0.3072
-0.573,-0.2139,0.0605
-0.4752,-0.1436,0.2289
-0.372,-0.1278,0.2357
-0.3205,-0.1566,0.1289
-0.0698,-0.0708,-0.0453
0.232,-0.1564,-0.1495
0.3149,-0.2596,-0.1204
0.2231,-0.2832,0.0194
-0.0183,-0.1988,-0.0002
-0.1765,-0.2309,-0.0043
-0.2414,-0.1648,0.0438
-0.2149,-0.0814,0.0793
-0.1642,-0.0686,0.1237
-0.1379,-0.0252,0.1525
-0.1759,-0.0231,0.1059
-0.1697,-0.1296,0.0605
-0.1587,-0.1707,0.0141
-0.1196,-0.1639,-0.0094
0.0171,-0.181,-0.0592
0.0761,-0.2122,-0.0842
0.0963,-0.265,-0.0992
0.0378,-0.2501,-0.0609
-0.0616,-0.2161,-0.0559
-0.0866,-0.2346,-0.1033
-0.0751,-0.2439,-0.1093
-0.0008,-0.2939,-0.0436
0.0456,-0.2674,-0.0444
0.0525,-0.1833,-0.0055
0.0617,-0.1112,0.0269
0.1477,-0.0956,0.0276
0.178,-0.1234,0.0474
0.1843,-0.1301,0.0322
0.1865,-0.1603,0.0647
0.1279,-0.2287,0.0903
0.0921,-0.2388,0.0003
0.0608,-0.2352,0.0099
-0.0371,-0.1974,0.0287
-0.0395,-0.1818,-0.0252
-0.118,-0.1608,-0.072
-0.3544,-0.1829,-0.6691
-0.0808,-0.0489,0.1848
-0.0259,-0.0682,0.7582
0.038,-0.148,0.5258
-0.1702,-0.1787,-0.1956
-0.0087,-0.1766,-0.1675
0.1721,-0.3156,-0.0618
0.1627,-0.3276,-0.0228
0.1457,-0.2845,0.0829
-0.0027,-0.1985,0.1537
-0.0382,-0.2375,0.0725
-0.1329,-0.1974,-0.018
-0.1795,-0.1837,-0.0415
-0.1162,-0.1196,0.1374
-0.0241,-0.0072,0.2298
-0.1431,-0.0244,0.2162
-0.1343,-0.1542,-0.0228
-0.0661,-0.1974,-0.0681
-0.0098,-0.2043,-0.0393
-0.1093,-0.1894,0.0201
-0.1958,-0.1482,-0.0409
-0.1666,-0.122,-0.0257
-0.0866,-0.0889,-0.0143
-0.0081,-0.0868,0.0037
0.1014,-0.1635,-0.024
0.1732,-0.2204,0.0048
0.157,-0.2341,-0.0059
0.1103,-0.3026,-0.0554
-0.0277,-0.316,-0.1091
-0.1007,-0.235,-0.1342
-0.0235,-0.1536,-0.0574
-0.0386,-0.173,-0.0405
-0.0429,-0.1676,-0.0114
-0.0951,-0.14,0.0265
-0.1423,-0.1495,0.0341
-0.1086,-0.1715,0.0051
-0.0794,-0.1582,-0.0224
-0.0885,-0.1493,-0.0019
-0.1135,-0.1669,-0.0377
-0.0902,-0.208,-0.0777
-0.0437,-0.2204,-0.0546
-0.0178,-0.2158,-0.0443
0.0003,-0.1944,-0.0055
-0.0394,-0.2016,0.0029
-0.0153,-0.2279,0.0044
0.0494,-0.1655,0.0359
0.0165,-0.0578,0.0917
-0.1653,-0.0771,0.1815
-0.1791,-0.1515,0.1356
-0.0866,-0.1663,0.07
0.0402,-0.1859,-0.0109
0.1757,-0.2107,0.0524
0.2093,-0.216,0.1336
0.1517,-0.2219,0.1195
0.0519,-0.1417,0.1174
-0.0012,-0.0875,0.1287
0.0201,-0.1268,0.0901
0.0916,-0.1391,-0.0033
0.1665,-0.1844,-0.0752
0.0842,-0.1808,-0.0969
-0.0036,-0.1535,-0.0961
-0.0877,-0.1813,-0.035
-0.0973,-0.2145,-0.0096
-0.0349,-0.2097,0.0177
-0.0005,-0.2217,0.0004
-0.0074,-0.1642,-0.0128
-0.0678,-0.1305,-0.0176
-0.0804,-0.1017,-0.0098
-0.0799,-0.0945,-0.0033
-0.041,-0.128,0.0402
-0.0765,-0.1589,0.0799
-0.0733,-0.1901,0.0521
-0.1349,-0.1833,0.0534
-0.1905,-0.1863,0.0414
-0.1437,-0.1733,0.0038
-0.1185,-0.1598,-0.0067
-0.012,-0.2018,-0.0117
0.0451,-0.1689,-0.0372
0.0038,-0.134,0.0038
-0.0117,-0.1684,0.0657
-0.0197,-0.1622,0.0383
0.0218,-0.1602,0.0536
0.0191,-0.1485,0.0803
0.0176,-0.1702,0.0591
-0.0381,-0.144,0.0753
-0.115,-0.1321,0.0794
-0.1513,-0.1298,0.0667
-0.1161,-0.1251,0.0055
-0.0132,-0.2041,-0.0778
0.0039,-0.1946,-0.108
0.0469,-0.1992,-0.06
0.0001,-0.1941,-0.0659
-0.0331,-0.1793,-0.0611
-0.1071,-0.1475,-0.1013
-0.0966,-0.178,-0.1058
-0.0968,-0.2178,-0.1112
-0.1142,-0.2245,-0.1039
-0.0548,-0.2357,-0.0576
-0.0566,-0.1848,-0.028
-0.0797,-0.1632,-0.038
-0.1204,-0.161,-0.0533
-0.1281,-0.1471,-0.0623
-0.1174,-0.1645,-0.0683
-0.0792,-0.1601,-0.0614
-0.0583,-0.1799,-0.0287
-0.0058,-0.1587,-0.0421
-0.0456,-0.1186,-0.0066
-0.0578,-0.1859,0.0051
0.035,-0.1766,-0.0078
0.0216,-0.1264,0.0086
0.0241,-0.1957,0.0468
0.0047,-0.138,0.0204
-0.0989,-0.0875,0.046
-0.0982,-0.0918,0.0779
-0.0012,-0.1847,0.0497
-0.0083,-0.182,0.0376
0.1104,-0.2653,0.0711
0.0547,-0.2244,0.0409
-0.0392,-0.1835,0.0451
-0.0554,-0.1358,-0.0172
-0.1233,-0.0407,-0.0347
0.0188,-0.2136,-0.005
0.0935,-0.2407,-0.0479
0.0648,-0.2363,0.0284
0.019,-0.1814,-0.0507
-0.0222,-0.1695,-0.0443
-0.0516,-0.1528,-0.0481
-0.0334,-0.1385,-0.0278
-0.0326,-0.1431,0.0496
-0.0264,-0.1358,0.0528
-0.1112,-0.0947,0.0898
-0.1371,-0.128,0.0939
-0.0443,-0.1733,0.0315
-0.0056,-0.1468,0.0632
0.0063,-0.1515,0.0658
-0.0133,-0.1897,0.0366
-0.0456,-0.1776,-0.0166
-0.1107,-0.1896,-0.0617
-0.0876,-0.1587,-0.0479
-0.0951,-0.1423,-0.0063
-0.0901,-0.114,0.0283
-0.0732,-0.1291,0.0601
-0.0793,-0.1463,0.0363
-0.0899,-0.1369,0.0216
-0.1028,-0.1491,-0.0381
-0.0873,-0.1636,-0.059
-0.068,-0.1711,-0.0232
-0.0476,-0.1452,0.0521
-0.1518,0.0028,0.0887
-0.1003,-0.1362,0.0977
-0.0017,-0.2491,-0.0621
0.0477,-0.2013,0.0008
0.0264,-0.0864,0.0114
0.0216,-0.175,-0.0017
-0.0096,-0.2397,0.0091
-0.0487,-0.1725,0.0266
-0.0112,-0.1844,-0.0233
0.0071,-0.1915,-0.0133
-0.0131,-0.2153,-0.0037
-0.0274,-0.1867,-0.0362
-0.0239,-0.1415,-0.0398
-0.1018,-0.149,0.0453
-0.2509,-0.0584,0.0047
-0.147,-0.1591,-0.0335
-0.0344,-0.2053,-0.0695
-0.0323,-0.146,0.0241
-0.0451,-0.1654,-0.023
-0.0447,-0.1271,-0.0422
-0.0586,-0.1224,0.0161
-0.0606,-0.1846,0.0138
-0.0172,-0.1822,0.0212
0.0301,-0.2494,-0.0172
0.0356,-0.1633,0.0137
0.0401,-0.1417,0.0796
0.006,-0.1416,0.0709
-0.0311,-0.1103,0.0267
0.0134,-0.1578,-0.0275
0.0039,-0.1455,-0.0356
0.0224,-0.2025,-0.018
-0.0288,-0.171,-0.0405
-0.096,-0.1679,-0.0544
-0.0711,-0.1771,-0.0915
-0.0543,-0.1935,-0.044
-0.0236,-0.1863,-0.0372
0.0059,-0.1549,-0.0671
-0.0291,-0.1571,-0.1092
-0.0625,-0.1425,-0.0871
-0.0622,-0.1302,-0.0444
-0.0888,-0.1011,-0.014
-0.1314,-0.1891,0.0138
-0.1239,-0.1769,0.0012
-0.1089,-0.1571,-0.0163
-0.0957,-0.1469,-0.0217
-0.0907,-0.1465,0.0152
-0.098,-0.1748,0.022
-0.0554,-0.1555,0.0214
-0.0395,-0.1768,-0.0032
-0.0072,-0.1934,0.0063
0.0199,-0.2051,0.002
0.0177,-0.1521,0.0152
0.0165,-0.1639,0.0226
-0.0048,-0.1732,0.0053
-0.0068,-0.185,-0.0151
-0.0247,-0.1677,-0.0082
-0.0324,-0.1314,-0.0074
-0.0723,-0.1304,0.016
-0.1198,-0.1272,-0.0057
-0.1379,-0.1078,0.0101
-0.1665,-0.0951,0.0572
-0.174,-0.1523,0.0772
-0.0931,-0.1974,-0.0156
-0.0258,-0.2016,-0.0297
-0.0112,-0.1772,0.0057
-0.0214,-0.1694,0.0458
-0.0355,-0.1715,-0.0066
-0.0002,-0.147,0.0097
-0.0043,-0.1539,0.0358
0.0042,-0.1629,0.0366
-0.0009,-0.172,0.0152
-0.0222,-0.1569,0.0093
-0.0288,-0.1466,0.0174
-0.0242,-0.1605,0.0168
-0.0419,-0.1382,0.015
-0.0634,-0.1114,0.0136
-0.0981,-0.1032,-0.0112
-0.1521,-0.1259,-0.0673
-0.1888,-0.103,0.0677
-0.2137,-0.093,0.155
-0.2014,-0.1253,0.1919
-0.1339,-0.1537,0.0876
-0.1398,-0.1564,0.2063
-0.2222,-0.1361,0.1798
-0.3795,-0.1236,0.1001
-0.5872,-0.0645,0.0551
-0.3052,-0.1688,-0.0176
-0.0514,-0.2549,-0.2718
0.0848,-0.2333,-0.5258
0.0533,-0.1455,-0.6031
0.0785,-0.1541,-0.0535
0.2384,-0.2208,0.1287
0.2483,-0.2483,-0.1101
0.1962,-0.2377,-0.1728
0.1666,-0.2332,-0.0287
0.1852,-0.1881,0.0172
0.1278,-0.1301,-0.0072
-0.0022,-0.1278,0.0119
-0.0035,-0.2121,0.004
0.0891,-0.2564,-0.0004
0.2252,-0.2624,-0.0186
0.4077,-0.2474,-0.0063
0.352,-0.2705,0.0057
0.33,-0.2789,0.012
0.2386,-0.2774,0.0476
0.1547,-0.2632,0.1246
0.0679,-0.2316,0.127
0.1018,-0.1852,0.0755
0.1505,-0.1246,0.0619
0.1325,-0.071,0.0881
0.0416,-0.0555,0.0989
-0.0869,-0.1098,0.0427
-0.045,-0.2121,-0.0408
-0.0576,-0.2546,-0.1049
-0.0636,-0.2683,-0.1382
-0.071,-0.1883,-0.1181
-0.1186,-0.1737,0.0156
-0.0731,-0.1738,0.0491
0.0401,-0.1478,0.0221
0.0962,-0.0955,0.0099
0.0618,-0.105,0.0356
-0.0621,-0.1594,-0.0121
-0.1499,-0.197,-0.0217
-0.0646,-0.2105,0.003
0.06,-0.191,-0.0149
-0.2152,-0.2821,-0.6977
-0.7335,-0.0295,-0.5969
0.6714,-0.0858,0.6192
0.9521,-0.1659,0.2837
0.5774,-0.4305,0.6189
0.4444,-0.4338,0.3497
-0.4526,-0.0798,-0.4377
-0.8316,0.0495,-0.9179
-1.1207,0.0873,-0.6994
-0.4276,-0.1182,0.2701
-0.4297,-0.0526,0.3563
-0.5331,-0.078,-0.0767
-0.421,-0.1284,-0.1712
-0.2813,-0.1295,-0.0964
-0.2119,-0.1301,-0.1064
-0.2729,-0.1377,-0.1463
-0.3996,-0.1044,-0.1426
-0.249,-0.1145,-0.0483
-0.0856,-0.1168,-0.0489
-0.1217,-0.1258,-0.0178
-0.178,-0.1599,-0.0388
-0.1826,-0.1771,-0.1358
-0.1273,-0.17,-0.158
-0.1169,-0.1462,-0.0923
-0.1138,-0.175,-0.0404
-0.0506,-0.1632,-0.0274
-0.0205,-0.1966,-0.0117
0.0026,-0.2252,-0.0267
0.1144,-0.2774,0.0203
0.2254,-0.27,-0.0026
0.3225,-0.171,-0.0395
0.36,-0.1818,-0.0408
0.3826,-0.2373,0.0384
0.4019,-0.2057,0.057
0.3124,-0.174,0.1242
0.2752,-0.2886,0.0829
0.3131,-0.3006,0.0094
0.3424,-0.2807,0.0223
0.3346,-0.2682,0.0069
0.3364,-0.2689,0.035
0.3312,-0.2632,0.0436
0.3268,-0.2206,0.0223
0.27,-0.1925,0.0347
0.161,-0.2434,-0.0032
0.0995,-0.2108,-0.0429
0.0587,-0.1797,-0.0406
-0.0167,-0.1568,-0.0212
-0.0081,-0.1699,-0.0106
-0.06,-0.1573,-0.0683
-0.1057,-0.1824,-0.1122
-0.1961,-0.1936,-0.1844
-0.2782,-0.1429,-0.1489
-0.3662,-0.1112,-0.1472
-0.4475,-0.1688,-0.1677
-0.3931,-0.164,0.0128
-0.4027,-0.0521,-0.105
-0.3711,-0.0228,-0.1194
-0.3634,-0.055,-0.0387
-0.3072,-0.146,-0.0357
-0.2278,-0.1724,-0.0827
-0.1545,-0.1247,-0.0998
-0.2216,-0.1285,-0.0589
-0.3026,-0.1155,0.0346
-0.3582,-0.087,0.0418
-0.2715,-0.1451,0.0195
-0.2165,-0.1925,-0.0276
-0.0828,-0.194,-0.0518
-0.0219,-0.1519,-0.0109
-0.138,-0.0887,0.0508
-0.2361,-0.1447,0.0671
-0.2073,-0.225,0.0284
-0.1143,-0.2208,0.0377
-0.0189,-0.1903,-0.0478
0.0674,-0.1691,-0.1115
0.1629,-0.1697,-0.1107
0.1733,-0.2467,-0.0552
0.1966,-0.2538,-0.049
0.1626,-0.2001,0.0079
0.124,-0.1893,0.055
-0.0022,-0.1294,0.0695
-0.1598,-0.1441,0.0375
-0.2969,-0.1718,0.0068
-0.2491,-0.1473,-0.0306
-0.1954,-0.1069,-0.057
-0.2051,-0.1323,-0.0293
-0.182,-0.1533,-0.087
-0.1857,-0.1465,-0.1075
-0.204,-0.1325,-0.0872
-0.2385,-0.1,-0.0283
-0.3308,-0.1227,-0.005
-0.241,-0.1577,-0.0395
-0.2059,-0.154,-0.0622
-0.1545,-0.191,-0.055
-0.1473,-0.192,-0.0375
-0.1978,-0.1692,-0.0233
-0.1945,-0.1582,-0.0021
-0.2519,-0.1208,0.0549
-0.2357,-0.1338,0.1094
-0.1711,-0.1621,0.1106
-0.0885,-0.1735,0.0731
-0.0946,-0.16,0.0272
-0.0671,-0.154,-0.0143
-0.0869,-0.1786,-0.0368
-0.0558,-0.1555,0.0027
0.0025,-0.1273,-0.0067
0.0847,-0.1445,0.0024
0.1532,-0.1399,0.051
0.1586,-0.0942,0.0748
0.1759,-0.1009,0.0832
0.1251,-0.1,0.0467
0.1,-0.1208,0.0372
0.1089,-0.1459,0.0554
0.1338,-0.1738,0.0575
0.1289,-0.2633,0.0503
0.082,-0.1754,0.0941
0.0459,-0.2145,0.1221
0.011,-0.1991,0.0705
0.0413,-0.1934,0.0466
0.0201,-0.2208,0.0195
0.0474,-0.2482,-0.014
0.0503,-0.216,-0.0223
0.0595,-0.189,-0.0101
0.0239,-0.1597,0.0109
-0.0036,-0.1545,0.0473
